travelTimeMeta_ID,site_ID,Group,citation_ID,name,Geology (Holzer),search (Grant),Geology (Site Table),Geology (Mapping),longitude,latitude,method,date,quality,VelocityDataType,vsz_value,vsz_unit,z_value,z_unit,depth_unit,traveltime_unit,DGWT,Group
744,3971,Glacial,80,RCD062,Lc,North dakota,"",#N/A,-96.7515,46.4708,SCPT,2008.9.12,,Vs,159.1231,m/s,15.75,m,m,m/s,-,Glacial
745,3972,Glacial,80,RCD063,Lc,North dakota,"",#N/A,-96.7709,46.4708,SCPT,2008.9.12,,Vs,158.371,m/s,15.75,m,m,m/s,-,Glacial
746,3973,Glacial,80,RCD064,Lc,North dakota,"",#N/A,-96.7426,46.4275,SCPT,2008.9.12,,Vs,155.5387,m/s,14.35,m,m,m/s,-,Glacial
747,3974,Glacial,80,RCD065,Lc,North dakota,"",#N/A,-96.7611,46.4275,SCPT,2008.9.12,,Vs,150.4011,m/s,13.5,m,m,m/s,-,Glacial
748,3975,Glacial,80,RCD066,Lc,North dakota,"",#N/A,-96.7936,46.4275,SCPT,2008.9.12,,Vs,150.4368,m/s,13.95,m,m,m/s,-,Glacial
749,3976,Glacial,80,RCD067,Lc,North dakota,"",#N/A,-96.8257,46.4275,SCPT,2008.9.13,,Vs,152.3496,m/s,17.15,m,m,m/s,-,Glacial
750,3977,Glacial,80,RCD068,Lc,North dakota,"",#N/A,-96.8197,46.4201,SCPT,2008.9.13,,Vs,146.7354,m/s,19.35,m,m,m/s,-,Glacial
751,3978,Glacial,80,RCD069,Lc,North dakota,"",#N/A,-96.8198,46.4055,SCPT,2008.9.13,,Vs,173.9057,m/s,20.5,m,m,m/s,-,Glacial
752,3979,Glacial,80,RCD070,Lc,North dakota,"",#N/A,-96.8284,46.3984,SCPT,2008.9.13,,Vs,144.3192,m/s,18.05,m,m,m/s,-,Glacial
753,3980,Glacial,80,RCD071,Lc,North dakota,"",#N/A,-96.809,46.4274,SCPT,2008.9.13,,Vs,154.1519,m/s,17.45,m,m,m/s,-,Glacial
754,3981,Glacial,80,RCD072,Lc,North dakota,"",#N/A,-96.8205,46.4927,SCPT,2008.9.14,,Vs,155.8858,m/s,16.05,m,m,m/s,-,Glacial
755,3982,Glacial,80,RCD073,Lc,North dakota,"",#N/A,-96.7682,46.4999,SCPT,2008.9.14,,Vs,149.9001,m/s,15.75,m,m,m/s,-,Glacial
756,3983,Glacial,80,RCD074,Lc,North dakota,"",#N/A,-96.7428,46.4564,SCPT,2008.9.14,,Vs,154.655,m/s,15.15,m,m,m/s,-,Glacial
757,3984,Glacial,80,RCD075,Lc,North dakota,"",#N/A,-96.7465,46.4418,SCPT,2008.9.14,,Vs,151.0823,m/s,13.75,m,m,m/s,-,Glacial
758,3985,Glacial,80,RCD076,Lc,North dakota,"",#N/A,-96.7987,46.4183,SCPT,2008.9.14,,Vs,159.3357,m/s,17.75,m,m,m/s,-,Glacial
759,3986,Glacial,80,RCD003,DSA,North dakota,"",#N/A,-97.124,46.4706,SCPT,2004.8.25,,Vs,220.2336,m/s,20.55,m,m,m/s,#N/A,Glacial
760,3987,California,80,SBC001,,California,"Qal2",#N/A,-117.3,34.0626,SCPT,2001.3.8,,Vs,205.9465,m/s,7.55,m,m,m/s,#N/A,Qal2
761,3988,California,80,SBC002,,California,"Qal2",#N/A,-117.217,34.0522,SCPT,2001.3.8,,Vs,304.6745,m/s,18.25,m,m,m/s,#N/A,Qal2
762,3989,California,80,SBC003,,California,"Qal2",#N/A,-117.155,34.081,SCPT,2001.3.8,,Vs,220.9782,m/s,3.75,m,m,m/s,#N/A,Qal2
763,3990,California,80,SBC004,,California,"Qal2",#N/A,-117.178,34.0812,SCPT,2001.3.8,,Vs,240.6739,m/s,8,m,m,m/s,#N/A,Qal2
764,3991,California,80,SBC005,,California,"Qal2",#N/A,-117.216,34.0776,SCPT,2001.3.9,,Vs,262.2814,m/s,15.75,m,m,m/s,#N/A,Qal2
765,3992,California,80,SBC006,,California,"Qal2",#N/A,-117.226,34.0557,SCPT,2001.3.9,,Vs,243.4018,m/s,16.6,m,m,m/s,#N/A,Qal2
766,3993,California,80,SBC007,,California,"QT",#N/A,-117.168,34.0048,SCPT,2001.3.9,,Vs,298.468,m/s,11.3,m,m,m/s,#N/A,Qal3
767,3994,California,80,SBC008,,California,"Qal3",#N/A,-117.189,34.0187,SCPT,2001.3.9,,Vs,258.9183,m/s,15.75,m,m,m/s,#N/A,Qal3
768,3995,California,80,SBC009,,California,"Qal3",#N/A,-117.203,34.0275,SCPT,2001.3.9,,Vs,232.6303,m/s,3.75,m,m,m/s,#N/A,Qal3
769,3996,California,80,SBC010,,California,"Qal2",#N/A,-117.343,34.145,SCPT,2001.3.10,,Vs,156.25,m/s,1.75,m,m,m/s,#N/A,Qal2
770,3997,California,80,SBC011,,California,"Qoa",#N/A,-117.385,34.1491,SCPT,2001.3.10,,Vs,325.1721,m/s,8.5,m,m,m/s,#N/A,Qoa
771,3998,California,80,SBC012,,California,"Qal2",#N/A,-117.359,34.1284,SCPT,2001.3.10,,Vs,272.2872,m/s,6.75,m,m,m/s,#N/A,Qal2
772,3999,California,80,SBC013,,California,"Qal3",#N/A,-117.279,34.1635,SCPT,2001.3.12,,Vs,254.8194,m/s,11.5,m,m,m/s,#N/A,Qal3
773,4000,California,80,SBC014,,California,"Qal2",#N/A,-117.282,34.1493,SCPT,2001.3.12,,Vs,236.9116,m/s,15.25,m,m,m/s,#N/A,Qal2
774,4001,California,80,SBC015,,California,"Qal2",#N/A,-117.311,34.114,SCPT,2001.3.12,,Vs,231.0818,m/s,9.1,m,m,m/s,#N/A,Qal2
775,4002,California,80,SBC016,,California,"Qoa",#N/A,-117.344,34.1075,SCPT,2001.3.12,,Vs,235.27,m/s,5.75,m,m,m/s,#N/A,Qoa
776,4003,California,80,SBC017,,California,"Qal2",#N/A,-117.283,34.1074,SCPT,2001.3.14,,Vs,238.8664,m/s,14.75,m,m,m/s,#N/A,Qal2
777,4004,California,80,SBC018,,California,"Qal2",#N/A,-117.255,34.1032,SCPT,2001.3.14,,Vs,175.4386,m/s,4.2,m,m,m/s,#N/A,Qal2
778,4005,California,80,SBC019,,California,"Qal2",#N/A,-117.263,34.0712,SCPT,2001.3.14,,Vs,265.5717,m/s,24.9,m,m,m/s,#N/A,Qal2
779,4006,California,80,SBC020,,California,"Qal2",#N/A,-117.295,34.0775,SCPT,2001.3.15,,Vs,176.1767,m/s,6.7,m,m,m/s,#N/A,Qal2
780,4007,California,80,SBC021,,California,"Qal2",#N/A,-117.302,34.0865,SCPT,2001.3.15,,Vs,213.1036,m/s,9.4,m,m,m/s,#N/A,Qal2
781,4008,California,80,SBC022,,California,"Qal2",#N/A,-117.197,34.0806,SCPT,2001.3.22,,Vs,294.9357,m/s,25.45,m,m,m/s,#N/A,Qal2
782,4009,California,80,SBC023,,California,"Qal2",#N/A,-117.243,34.0745,SCPT,2001.3.22,,Vs,261.1743,m/s,19.75,m,m,m/s,#N/A,Qal2
783,4010,California,80,SBC024,,California,"Qal3",#N/A,-117.211,34.0376,SCPT,2001.3.22,,Vs,250.8903,m/s,7.75,m,m,m/s,#N/A,Qal3
784,4011,California,80,SBC025,,California,"Qal2",#N/A,-117.221,34.0461,SCPT,2001.3.22,,Vs,240.3846,m/s,13,m,m,m/s,#N/A,Qal2
785,4012,California,80,SBC026,,California,"Qoa",#N/A,-117.213,34.0466,SCPT,2001.3.23,,Vs,362.5424,m/s,11.75,m,m,m/s,#N/A,Qoa
786,4013,California,80,SBC027,,California,"Qal2",#N/A,-117.221,34.0533,SCPT,2001.3.23,,Vs,290.9091,m/s,17.6,m,m,m/s,#N/A,Qal2
787,4014,California,80,SBC028,,California,"Qal2",#N/A,-117.23,34.0633,SCPT,2001.3.23,,Vs,270.7006,m/s,17,m,m,m/s,#N/A,Qal2
788,4015,California,80,SBC029,,California,"Qal3",#N/A,-117.283,34.1216,SCPT,2001.3.23,,Vs,246.4346,m/s,11.75,m,m,m/s,#N/A,Qal3
789,4016,California,80,SBC030,,California,"Qal2",#N/A,-117.29,34.0702,SCPT,2001.3.24,,Vs,240.6172,m/s,18.4,m,m,m/s,#N/A,Qal2
790,4017,California,80,SBC031,,California,"Qal2",#N/A,-117.286,34.0686,SCPT,2001.3.24,,Vs,221.6669,m/s,13.75,m,m,m/s,#N/A,Qal2
791,4018,California,80,SBC032,,California,"Qal2",#N/A,-117.285,34.065,SCPT,2001.3.24,,Vs,201.2072,m/s,15,m,m,m/s,#N/A,Qal2
792,4019,California,80,SBC033,,California,"Qal2",#N/A,-117.283,34.0804,SCPT,2001.3.26,,Vs,190.0325,m/s,12.85,m,m,m/s,#N/A,Qal2
793,4020,California,80,SBC034,,California,"Qal2",#N/A,-117.275,34.0868,SCPT,2001.3.26,,Vs,219.4463,m/s,9.75,m,m,m/s,#N/A,Qal2
794,4021,California,80,SBC035,,California,"Qal2",#N/A,-117.262,34.0979,SCPT,2001.3.26,,Vs,242.9044,m/s,13.95,m,m,m/s,#N/A,Qal2
795,4022,California,80,SBC036,,California,"Qal2",#N/A,-117.286,34.0937,SCPT,2001.3.26,,Vs,223.3921,m/s,7.85,m,m,m/s,#N/A,Qal2
796,4023,California,80,SBC037,,California,"Qal2",#N/A,-117.282,34.1047,SCPT,2001.3.27,,Vs,172.6519,m/s,3.75,m,m,m/s,#N/A,Qal2
797,4024,California,80,SBC038,,California,"Qal2",#N/A,-117.301,34.0789,SCPT,2001.3.27,,Vs,223.2965,m/s,4.85,m,m,m/s,#N/A,Qal2
798,4025,California,80,SBC039,,California,"Qal2",#N/A,-117.299,34.069,SCPT,2001.3.27,,Vs,228.5977,m/s,7.45,m,m,m/s,#N/A,Qal2
799,4026,California,80,SBC040,,California,"Qal2",#N/A,-117.293,34.081,SCPT,2001.3.28,,Vs,236.3558,m/s,5.5,m,m,m/s,#N/A,Qal2
800,4027,California,80,SBC041,,California,"Qal2",#N/A,-117.292,34.0617,SCPT,2001.3.28,,Vs,245.4132,m/s,15.65,m,m,m/s,#N/A,Qal2
801,4028,California,80,SBC042,,California,"Qal2",#N/A,-117.308,34.0564,SCPT,2001.3.28,,Vs,251.526,m/s,11.95,m,m,m/s,#N/A,Qal2
802,4029,California,80,SBC043,,California,"Qal2",#N/A,-117.319,34.0448,SCPT,2001.3.28,,Vs,224.4992,m/s,9.75,m,m,m/s,#N/A,Qal2
803,4030,California,80,SBC044,,California,"Qal2",#N/A,-117.313,34.0481,SCPT,2001.3.28,,Vs,242.3565,m/s,9.75,m,m,m/s,#N/A,Qal2
804,4031,California,80,SBC045,,California,"Qal3",#N/A,-117.333,34.0932,SCPT,2001.3.29,,Vs,319.7091,m/s,12.75,m,m,m/s,#N/A,Qal3
805,4032,California,80,SBC046,,California,"Qal3",#N/A,-117.338,34.1025,SCPT,2001.3.29,,Vs,311.4534,m/s,9.3,m,m,m/s,#N/A,Qal3
806,4033,California,80,SBC047,,California,"Qal2",#N/A,-117.351,34.1163,SCPT,2001.3.29,,Vs,291.5704,m/s,10.1,m,m,m/s,#N/A,Qal2
807,4034,California,80,SBC048,,California,"Qal2",#N/A,-117.304,34.1021,SCPT,2001.3.29,,Vs,240.0129,m/s,14.9,m,m,m/s,#N/A,Qal2
808,4035,California,80,SBC049,,California,"Qal2",#N/A,-117.321,34.1271,SCPT,2001.3.29,,Vs,269.5914,m/s,8.05,m,m,m/s,#N/A,Qal2
809,4036,California,80,SBC050,,California,"Qal2",#N/A,-117.255,34.0606,SCPT,2001.3.30,,Vs,243.2825,m/s,16.75,m,m,m/s,#N/A,Qal2
810,4037,California,80,SBC051,,California,"Qal3",#N/A,-117.253,34.052,SCPT,2001.3.30,,Vs,274.2057,m/s,21.75,m,m,m/s,#N/A,Qal3
811,4038,California,80,SBC052,,California,"Qal3",#N/A,-117.247,34.0414,SCPT,2001.3.30,,Vs,294.4889,m/s,7,m,m,m/s,#N/A,Qal3
812,4039,California,80,SBC053,,California,"Qal2",#N/A,-117.28,34.0682,SCPT,2001.3.31,,Vs,249.8674,m/s,18.85,m,m,m/s,#N/A,Qal2
813,4040,California,80,SBC054,,California,"Qal2",#N/A,-117.275,34.0686,SCPT,2001.3.31,,Vs,259.5948,m/s,26.65,m,m,m/s,#N/A,Qal2
814,4041,California,80,SBC055,,California,"Qal2",#N/A,-117.253,34.0711,SCPT,2001.3.31,,Vs,283.1727,m/s,19.1,m,m,m/s,#N/A,Qal2
815,4042,California,80,SBC056,,California,"Qal2",#N/A,-117.29,34.0774,SCPT,2001.4.1,,Vs,233.8675,m/s,5.4,m,m,m/s,#N/A,Qal2
816,4043,California,80,SBC057,,California,"Qal2",#N/A,-117.293,34.0744,SCPT,2001.4.1,,Vs,228.0891,m/s,6.35,m,m,m/s,#N/A,Qal2
817,4044,California,80,SBC058,,California,"Qal2",#N/A,-117.297,34.1186,SCPT,2001.4.2,,Vs,245.6276,m/s,9.55,m,m,m/s,#N/A,Qal2
818,4045,California,80,SBC059,,California,"Qal2",#N/A,-117.296,34.1224,SCPT,2001.4.2,,Vs,244.744,m/s,15.25,m,m,m/s,#N/A,Qal2
819,4046,California,80,SBC060,,California,"Qal2",#N/A,-117.292,34.1166,SCPT,2001.4.2,,Vs,273.9595,m/s,14.35,m,m,m/s,#N/A,Qal2
820,4047,California,80,SBC061,,California,"Qal2",#N/A,-117.3,34.12,SCPT,2001.4.2,,Vs,260.364,m/s,10.3,m,m,m/s,#N/A,Qal2
821,4048,California,80,SBC062,,California,"Qal3",#N/A,-117.299,34.1161,SCPT,2001.4.3,,Vs,233.3042,m/s,8,m,m,m/s,#N/A,Qal3
822,4049,California,80,SBC063,,California,"Qoa",#N/A,-117.346,34.1104,SCPT,2001.4.3,,Vs,334.8124,m/s,8.3,m,m,m/s,#N/A,Qoa
823,4050,California,80,SBC064,,California,"Qal2",#N/A,-117.28,34.0838,SCPT,2001.4.4,,Vs,190.4949,m/s,4.85,m,m,m/s,#N/A,Qal2
824,4051,California,80,SBC065,,California,"Qal2",#N/A,-117.289,34.0871,SCPT,2001.4.4,,Vs,220.9782,m/s,3.75,m,m,m/s,#N/A,Qal2
825,4052,California,80,SBC066,,California,"Qal2",#N/A,-117.27,34.0913,SCPT,2001.4.4,,Vs,216.5627,m/s,6.25,m,m,m/s,#N/A,Qal2
826,4053,California,80,SBC067,,California,"Qal2",#N/A,-117.284,34.1,SCPT,2001.4.4,,Vs,228.1818,m/s,12.55,m,m,m/s,#N/A,Qal2
827,4054,California,80,SBC068,,California,"Qal2",#N/A,-117.283,34.1147,SCPT,2001.4.4,,Vs,284.1694,m/s,12.35,m,m,m/s,#N/A,Qal2
828,4055,California,80,SBC069,,California,"Qal2",#N/A,-117.284,34.1187,SCPT,2001.4.5,,Vs,250.4174,m/s,15,m,m,m/s,#N/A,Qal2
829,4056,California,80,SBC070,,California,"Qal2",#N/A,-117.294,34.1195,SCPT,2001.4.5,,Vs,243.8808,m/s,13.75,m,m,m/s,#N/A,Qal2
830,4057,California,80,SBC071,,California,"Qal2",#N/A,-117.315,34.1185,SCPT,2001.4.5,,Vs,239.9651,m/s,13.75,m,m,m/s,#N/A,Qal2
831,4058,California,80,SBC072,,California,"Qal3",#N/A,-117.308,34.1093,SCPT,2001.4.5,,Vs,267.5219,m/s,17.1,m,m,m/s,#N/A,Qal3
832,4059,California,80,SBC073,,California,"Qal2",#N/A,-117.254,34.056,SCPT,2001.4.6,,Vs,262.2126,m/s,18.25,m,m,m/s,#N/A,Qal2
833,4060,California,80,SBC074,,California,"Qal3",#N/A,-117.248,34.0447,SCPT,2001.4.6,,Vs,303.3311,m/s,13.75,m,m,m/s,#N/A,Qal3
834,4061,California,80,SBC075,,California,"Qal3",#N/A,-117.243,34.0441,SCPT,2001.4.6,,Vs,304.3991,m/s,7.75,m,m,m/s,#N/A,Qal3
835,4062,California,80,SBC076,,California,"Qal3",#N/A,-117.243,34.0399,SCPT,2001.4.6,,Vs,287.1434,m/s,7.75,m,m,m/s,#N/A,Qal3
836,4063,California,80,SBC077,,California,"Qal2",#N/A,-117.302,34.0943,SCPT,2001.4.6,,Vs,208.9632,m/s,11.75,m,m,m/s,#N/A,Qal2
837,4064,California,80,SBC078,,California,"Qal2",#N/A,-117.281,34.1424,SCPT,2001.4.7,,Vs,305.0024,m/s,19.45,m,m,m/s,#N/A,Qal2
838,4065,California,80,SBC079,,California,"Qal2",#N/A,-117.282,34.1549,SCPT,2001.4.7,,Vs,239.4339,m/s,12.35,m,m,m/s,#N/A,Qal2
839,4066,California,80,SBC080,,California,"Qal2",#N/A,-117.281,34.1363,SCPT,2001.4.7,,Vs,267.3671,m/s,17.05,m,m,m/s,#N/A,Qal2
840,4067,California,80,SBC081,,California,"Qal2",#N/A,-117.283,34.1319,SCPT,2001.4.7,,Vs,274.3695,m/s,16.1,m,m,m/s,#N/A,Qal2
841,4068,California,80,SBC082,,California,"Qal2",#N/A,-117.283,34.126,SCPT,2001.4.8,,Vs,269.9229,m/s,15.75,m,m,m/s,#N/A,Qal2
842,4069,California,80,SBC083,,California,"Qal2",#N/A,-117.283,34.129,SCPT,2001.4.8,,Vs,258.177,m/s,15.55,m,m,m/s,#N/A,Qal2
843,4070,California,80,SBC084,,California,"Qal2",#N/A,-117.282,34.1586,SCPT,2001.4.19,,Vs,229.9413,m/s,11.75,m,m,m/s,#N/A,Qal2
844,4071,California,80,SBC085,,California,"Qal2",#N/A,-117.335,34.1375,SCPT,2001.4.19,,Vs,265.7116,m/s,11.5,m,m,m/s,#N/A,Qal2
845,4072,California,80,SBC086,,California,"Qal2",#N/A,-117.349,34.1541,SCPT,2001.4.19,,Vs,254.3248,m/s,9.85,m,m,m/s,#N/A,Qal2
846,4073,California,80,SBC087,,California,"Qal3",#N/A,-117.365,34.1355,SCPT,2001.4.20,,Vs,300.514,m/s,7.6,m,m,m/s,#N/A,Qal3
847,4074,California,80,SBC088,,California,"Qal2",#N/A,-117.369,34.1372,SCPT,2001.4.20,,Vs,259.9914,m/s,6.05,m,m,m/s,#N/A,Qal2
848,4075,California,80,SBC089,,California,"Qal2",#N/A,-117.375,34.1432,SCPT,2001.4.20,,Vs,334.3313,m/s,3.35,m,m,m/s,#N/A,Qal2
849,4076,California,80,SBC090,,California,"Qal2",#N/A,-117.168,34.0807,SCPT,2001.4.23,,Vs,269.635,m/s,9.75,m,m,m/s,#N/A,Qal2
850,4077,California,80,SBC091,,California,"Qal2",#N/A,-117.19,34.0811,SCPT,2001.4.23,,Vs,285.7618,m/s,25.75,m,m,m/s,#N/A,Qal2
851,4078,California,80,SBC092,,California,"Qal2",#N/A,-117.208,34.0819,SCPT,2001.4.23,,Vs,292.7467,m/s,25.75,m,m,m/s,#N/A,Qal2
852,4079,California,80,SBC093,,California,"Qal2",#N/A,-117.225,34.0753,SCPT,2001.4.24,,Vs,236.7614,m/s,17.75,m,m,m/s,#N/A,Qal2
853,4080,California,80,SBC094,,California,"Qal2",#N/A,-117.242,34.1067,SCPT,2001.4.24,,Vs,205.6317,m/s,5.55,m,m,m/s,#N/A,Qal2
854,4081,California,80,SBC096,,California,"Qal2",#N/A,-117.283,34.0692,SCPT,2001.4.25,,Vs,221.6362,m/s,19.75,m,m,m/s,#N/A,Qal2
855,4082,California,80,SBC097,,California,"Qoa",#N/A,-117.035,34.0462,SCPT,2001.4.25,,Vs,334.7128,m/s,13.75,m,m,m/s,#N/A,Qoa
856,4083,California,80,SBC098,,California,"Qoa",#N/A,-117.035,34.0128,SCPT,2001.4.25,,Vs,302.71,m/s,15.75,m,m,m/s,#N/A,Qoa
857,4084,California,80,SBC099,,California,"Qoa",#N/A,-117.361,34.4645,SCPT,2001.5.3,,Vs,326.0412,m/s,7.75,m,m,m/s,#N/A,Qoa
858,4085,California,80,SBC100,,California,"Qal3",#N/A,-117.358,34.4644,SCPT,2001.5.3,,Vs,306.4452,m/s,7.75,m,m,m/s,#N/A,Qal3
859,4086,California,80,SBC102,,California,"Qal3",#N/A,-117.361,34.4609,SCPT,2001.5.3,,Vs,456.4265,m/s,18.75,m,m,m/s,#N/A,Qal3
860,4087,California,80,SBC103,,California,"Qal3",#N/A,-117.365,34.4606,SCPT,2001.5.3,,Vs,478.45,m/s,12.1,m,m,m/s,#N/A,Qal3
861,4088,California,80,SBC104,,California,"Qal2",#N/A,-117.365,34.4641,SCPT,2001.5.3,,Vs,413.6834,m/s,5.2,m,m,m/s,#N/A,Qal2
862,4089,California,80,SBC106,,California,"Qal2",#N/A,-117.542,34.5958,SCPT,2001.5.4,,Vs,464.1757,m/s,12.05,m,m,m/s,#N/A,Qal2
863,4090,California,80,SBC107,,California,"Qal2",#N/A,-117.542,34.5695,SCPT,2001.5.4,,Vs,381.0385,m/s,14.75,m,m,m/s,#N/A,Qal2
864,4091,California,80,SBC108,,California,"Qal2",#N/A,-117.542,34.543,SCPT,2001.5.4,,Vs,307.6425,m/s,4.75,m,m,m/s,#N/A,Qal2
865,4092,California,80,SBC109,,California,"Qal2",#N/A,-117.542,34.5215,SCPT,2001.5.4,,Vs,335.0715,m/s,17.35,m,m,m/s,#N/A,Qal2
866,4093,California,80,SBC110,,California,"Qal3",#N/A,-117.619,34.4898,SCPT,2001.5.4,,Vs,290.0339,m/s,9.4,m,m,m/s,#N/A,Qal3
867,4094,California,80,SBC111,,California,"Qal2",#N/A,-117.629,34.5122,SCPT,2001.5.5,,Vs,358.4835,m/s,9.55,m,m,m/s,#N/A,Qal2
868,4095,California,80,SBC112,,California,"Qal2",#N/A,-117.63,34.5161,SCPT,2001.5.5,,Vs,296.2595,m/s,8.95,m,m,m/s,#N/A,Qal2
869,4096,California,80,SBC113,,California,"Qal3",#N/A,-117.359,34.4675,SCPT,2001.5.5,,Vs,409.9906,m/s,8.7,m,m,m/s,#N/A,Qal3
870,4097,California,80,SBC114,,California,"Qal3",#N/A,-117.357,34.4671,SCPT,2001.5.5,,Vs,312.5,m/s,13.05,m,m,m/s,#N/A,Qal3
871,4098,California,80,SBC115,,California,"Qal3",#N/A,-117.403,34.422,SCPT,2001.5.5,,Vs,325.1721,m/s,12.75,m,m,m/s,#N/A,Qal3
872,4099,California,80,SBC116,,California,"Qal2",#N/A,-116.274,34.1398,SCPT,2001.5.6,,Vs,220.6821,m/s,12.1,m,m,m/s,#N/A,Qal2
873,4100,California,80,SBC117,,California,"Qal2",#N/A,-116.276,34.1407,SCPT,2001.5.6,,Vs,264.7797,m/s,11.6,m,m,m/s,#N/A,Qal2
874,4101,California,80,SBC118,,California,"Qal2",#N/A,-116.274,34.1418,SCPT,2001.5.6,,Vs,343.1509,m/s,12.35,m,m,m/s,#N/A,Qal2
875,4102,California,80,SBC120,,California,"Qal2",#N/A,-116.276,34.1398,SCPT,2001.5.6,,Vs,290.6977,m/s,11.5,m,m,m/s,#N/A,Qal2
876,4103,California,80,SBC121,,California,"Qal3",#N/A,-116.301,34.1362,SCPT,2001.5.7,,Vs,191.8605,m/s,9.9,m,m,m/s,#N/A,Qal3
877,4104,California,80,SBC122,,California,"Qal3",#N/A,-116.302,34.1361,SCPT,2001.5.7,,Vs,221.1934,m/s,8.6,m,m,m/s,#N/A,Qal3
878,4105,California,80,SBC123,,California,"Qal2",#N/A,-116.245,34.1419,SCPT,2001.5.7,,Vs,215.9118,m/s,9.2,m,m,m/s,#N/A,Qal2
879,4106,California,80,SBC125,,California,"Qal3",#N/A,-116.29,34.1454,SCPT,2001.5.7,,Vs,236.7942,m/s,11.7,m,m,m/s,#N/A,Qal3
880,4107,California,80,SBC126,,California,"Qal3",#N/A,-116.281,34.0885,SCPT,2001.5.8,,Vs,194.6513,m/s,5.75,m,m,m/s,#N/A,Qal3
881,4108,California,80,SBC127,,California,"Qal3",#N/A,-116.279,34.0885,SCPT,2001.5.8,,Vs,270.4874,m/s,10.1,m,m,m/s,#N/A,Qal3
882,4109,California,80,SBC129,,California,"Qal3",#N/A,-116.281,34.0899,SCPT,2001.5.8,,Vs,268.6219,m/s,10.35,m,m,m/s,#N/A,Qal3
883,4110,California,80,SBC130,,California,"Qal3",#N/A,-116.292,34.1411,SCPT,2001.5.8,,Vs,277.6119,m/s,13.95,m,m,m/s,#N/A,Qal3
884,4111,California,80,SBC131,,California,"Qoa",#N/A,-116.332,34.1417,SCPT,2001.5.8,,Vs,303.6595,m/s,11.7,m,m,m/s,#N/A,Qoa
885,4112,California,80,SBC132,,California,"Qal2",#N/A,-117.571,34.5171,SCPT,2001.5.9,,Vs,413.5461,m/s,12.7,m,m,m/s,#N/A,Qal2
886,4113,California,80,SBC133,,California,"Qal3",#N/A,-117.603,34.5138,SCPT,2001.5.9,,Vs,354.7379,m/s,14.75,m,m,m/s,#N/A,Qal3
887,4114,California,80,SCC001 ,,California,"Qal2",#N/A,-122.1646,37.4324,SCPT,1999.4.14,,Vs,318.0952,m/s,8.35,m,m,m/s,#N/A,Qal2
888,4115,California,80,SCC003,,California,"af/Qi",#N/A,-122.1156,37.4515,SCPT,1999.9.8,,Vs,193.398,m/s,15.35,m,m,m/s,#N/A,af/Qi
889,4116,California,80,SCC004,,California,"af/Qi",#N/A,-122.1153,37.4394,SCPT,1999.9.9,,Vs,211.8721,m/s,11.6,m,m,m/s,#N/A,af/Qi
890,4117,California,80,SCC005,Qhff,California,"Qal1",#N/A,-122.1186,37.4364,SCPT,1999.9.9,,Vs,209.5588,m/s,19.95,m,m,m/s,-,Qal1
891,4118,California,80,SCC006,,California,"af/Qi",#N/A,-122.1175,37.456,SCPT,1998.3.19,,Vs,175.6757,m/s,31.2,m,m,m/s,#N/A,af/Qi
892,4119,California,80,SCC008,Qhff,California,"Qal1",#N/A,-121.9154,37.4531,SCPT,1999.9.20,,Vs,216.5422,m/s,18.85,m,m,m/s,-,Qal1
893,4120,California,80,SCC009,Qhff,California,"Qal1",#N/A,-121.9121,37.4432,SCPT,1999.9.21,,Vs,196.0458,m/s,17.65,m,m,m/s,-,Qal1
894,4121,California,80,SCC010,Qhf,California,"Qal2",#N/A,-121.8747,37.4252,SCPT,1999.9.22,,Vs,269.0892,m/s,17.55,m,m,m/s,-,Qal2
895,4122,California,80,SCC011,Qhf,California,"Qal2",#N/A,-121.8806,37.423,SCPT,1999.9.22,,Vs,261.0374,m/s,15.55,m,m,m/s,-,Qal2
896,4123,California,80,SCC012,Qhff,California,"Qal1",#N/A,-121.9146,37.4299,SCPT,1999.9.23,,Vs,200.762,m/s,13.7,m,m,m/s,-,Qal1
897,4124,California,80,SCC013,Qhly,California,"Qal1",#N/A,-121.9286,37.4231,SCPT,1999.9.23,,Vs,210.7602,m/s,17.55,m,m,m/s,-,Qal1
898,4125,California,80,SCC014,Qhfy,California,"Qal1",#N/A,-121.924,37.4245,SCPT,1999.9.28,,Vs,257.3716,m/s,25.4,m,m,m/s,-,Qal1
899,4126,California,80,SCC015,Qhff,California,"Qal1",#N/A,-122.1297,37.4306,SCPT,1999.9.28,,Vs,219.7592,m/s,23,m,m,m/s,-,Qal1
900,4127,California,80,SCC016,Qhff,California,"Qal1",#N/A,-121.9462,37.4192,SCPT,1999.10.4,,Vs,300.9649,m/s,19.65,m,m,m/s,-,Qal1
901,4128,California,80,SCC017,Qhff,California,"Qal1",#N/A,-121.9497,37.4191,SCPT,1999.10.4,,Vs,212.9023,m/s,14.95,m,m,m/s,-,Qal1
902,4129,California,80,SCC018,Qhff,California,"Qal1",#N/A,-121.9949,37.4109,SCPT,1999.10.5,,Vs,236.6157,m/s,14.85,m,m,m/s,-,Qal1
903,4130,California,80,SCC019,Qhff,California,"Qal1",#N/A,-122.0217,37.3957,SCPT,1999.10.5,,Vs,219.5846,m/s,14.8,m,m,m/s,-,Qal1
