travelTimeArray_ID,travelTimeMeta_ID,depth,traveltime
1378,137,9.75,54.06
1379,137,11.75,65.15
1380,137,13.75,71.4
1381,137,15.75,79.6
1382,137,17.75,92.1
1383,137,20.25,103.35
1384,138,1.75,9.84
1385,138,3.75,20.31
1386,138,5.75,36.4
1387,138,7.75,47.42
1388,138,9.75,64.87
1389,138,11.75,65.39
1390,138,13.75,81.79
1391,138,15.55,88.04
1392,139,1.75,14.53
1393,139,3.75,29.3
1394,139,5.75,44.53
1395,139,7.75,52.89
1396,139,9.75,61.25
1397,139,11.75,70.85
1398,139,13.75,78.12
1399,139,16.45,90.23
1400,140,1.75,12.5
1401,140,3.75,25
1402,140,5.75,30.15
1403,140,7.75,42.97
1404,140,9.75,50.93
1405,140,11.75,58.59
1406,140,13.75,63.04
1407,140,15.75,70.31
1408,140,17.75,78.43
1409,140,19.75,90.46
1410,141,1.75,12.5
1411,141,3.75,25.94
1412,141,5.75,32.19
1413,141,7.75,44.68
1414,141,9.75,54.68
1415,141,11.75,63.28
1416,141,13.75,68.36
1417,141,15.75,77.89
1418,141,16.25,80.15
1419,142,1.75,14.61
1420,142,3.75,32.34
1421,142,5.75,44.06
1422,142,7.75,53.43
1423,142,9.75,65.62
1424,142,11.75,70.93
1425,142,13.75,78.43
1426,142,15.75,84.06
1427,142,17.75,95.85
1428,142,20.25,105.54
1429,143,1.75,17.19
1430,143,3.75,35.47
1431,143,5.75,47.42
1432,143,7.75,58.28
1433,143,9.75,70
1434,143,11.75,76.56
1435,143,13.75,83.98
1436,143,15.75,90.31
1437,143,17.75,100.77
1438,143,20.25,110.85
1439,144,1.75,15
1440,144,3.75,30.15
1441,144,5.75,40.62
1442,144,7.75,48.98
1443,144,9.75,61.09
1444,144,11.75,66.64
1445,144,13.75,79.45
1446,144,15.75,83.51
1447,144,17.75,96.63
1448,144,20.05,104.52
1449,145,1.75,15
1450,145,3.75,23.51
1451,145,5.75,33.9
1452,145,7.75,49.84
1453,145,9.75,58.67
1454,145,11.75,65.78
1455,145,13.75,76.87
1456,145,15.75,84.76
1457,145,17.75,93.59
1458,145,20.15,100.77
1459,146,1.75,15.94
1460,146,3.75,40.62
1461,146,5.75,62.73
1462,146,7.75,79.45
1463,146,9.75,87.49
1464,146,11.75,102.1
1465,146,13.25,107.57
1466,147,1.75,10.39
1467,147,3.75,19.37
1468,147,5.75,25.78
1469,147,7.75,32.5
1470,147,9.75,42.18
1471,147,11.75,49.45
1472,147,13.75,57.18
1473,147,15.75,64.92
1474,147,17.75,72.42
1475,148,1.75,9.14
1476,148,3.75,21.64
1477,148,5.75,30.39
1478,148,7.75,36.64
1479,148,9.75,43.75
1480,148,11.75,52.97
1481,148,13.75,61.48
1482,148,15.75,63.75
1483,148,17.8,72.57
1484,148,20.25,73.98
1485,149,1.75,8.75
1486,149,3.75,17.89
1487,149,5.75,28.67
1488,149,7.75,36.64
1489,149,9.75,42.34
1490,149,11.75,52.89
1491,149,13.75,64.45
1492,149,15.75,71.32
1493,149,17.75,76.79
1494,149,20.25,87.96
1495,150,1.75,11.01
1496,150,3.75,18.98
1497,150,5.75,30.23
1498,150,7.75,38.83
1499,150,9.75,47.42
1500,150,11.75,57.26
1501,150,13.75,65.54
1502,150,15.75,74.6
1503,150,17.75,83.28
1504,150,20.25,91.48
1505,151,1.75,8.98
1506,151,3.75,19.69
1507,151,5.8,26.8
1508,151,7.75,39.14
1509,151,9.75,47.58
1510,151,11.75,55.15
1511,151,13.75,63.04
1512,151,15.75,71.56
1513,151,17.75,75
1514,151,18.85,80.39
1515,152,1.75,8.83
1516,152,3.75,17.5
1517,152,5.75,25.08
1518,152,7.75,35.47
1519,152,9.75,44.84
1520,152,11.8,54.29
1521,152,13.75,59.37
1522,152,15.75,66.01
1523,152,17.75,76.17
1524,152,20.25,87.03
1525,153,1.8,12.26
1526,153,3.75,20.62
1527,153,5.75,30.23
1528,153,7.75,39.61
1529,153,9.75,46.01
1530,153,11.75,51.87
1531,153,13.75,66.56
1532,153,15.75,74.53
1533,153,17.75,81.79
1534,153,20.25,91.4
1535,154,1.75,7.03
1536,154,3.8,16.33
1537,154,5.75,27.58
1538,154,7.75,36.64
1539,154,9.75,46.01
1540,154,11.75,55.47
1541,154,13.75,64.06
1542,154,15.75,71.64
1543,154,17.75,78.59
1544,154,20.25,88.04
1545,155,1.75,8.28
1546,155,3.75,16.33
1547,155,5.75,27.03
1548,155,7.75,35.94
1549,155,9.75,43.75
1550,155,11.75,52.03
1551,155,13.75,59.68
1552,155,15.75,66.4
1553,155,19.75,79.76
1554,156,1.75,9.14
1555,156,3.75,18.2
1556,156,5.75,26.69
1557,156,7.75,37.58
1558,156,9.75,47.65
1559,156,11.75,58.51
1560,156,13.75,62.57
1561,156,15.75,75
1562,156,17.75,78.82
1563,156,20.25,88.04
1564,157,1.75,5.47
1565,157,3.75,17.19
1566,157,5.75,24.22
1567,157,7.75,31.25
1568,157,9.75,37.58
1569,157,11.75,54.45
1570,157,13.75,62.26
1571,157,15.75,71.64
1572,157,17.75,79.45
1573,157,20.25,88.9
1574,158,1.75,7.27
1575,158,3.75,13.51
1576,158,5.75,24.37
1577,158,7.75,28.59
1578,158,9.75,41.72
1579,158,11.75,45.31
1580,158,13.75,59.68
1581,158,15.75,61.87
1582,158,17.75,72.65
1583,158,20.25,84.14
1584,159,1.75,9.61
1585,159,3.75,19.22
1586,159,5.75,29.3
1587,159,7.75,38.98
1588,159,9.75,48.67
1589,159,11.75,61.25
1590,159,13.75,68.59
1591,159,15.75,75.15
1592,159,17.75,80.54
1593,159,19.75,87.03
1594,159,20.45,89.45
1595,160,1.75,10.39
1596,160,3.75,16.56
1597,160,5.75,26.8
1598,160,7.75,36.87
1599,160,9.75,47.58
1600,160,11.75,53.82
1601,160,13.75,63.2
1602,160,15.75,71.71
1603,160,17.75,77.65
1604,160,19.75,83.9
1605,160,20.25,85.39
1606,161,2.25,14.14
1607,161,3.75,17.73
1608,161,5.75,27.34
1609,161,7.75,38.9
1610,161,9.75,47.18
1611,161,11.75,60.31
1612,161,13.75,67.5
1613,161,15.75,72.57
1614,161,17.75,77.73
1615,161,20.25,85.7
1616,162,1.75,10.23
1617,162,3.75,14.3
1618,162,5.75,26.56
1619,162,7.75,41.79
1620,162,9.75,51.79
1621,162,11.75,64.61
1622,162,13.75,77.34
1623,162,15.75,83.43
1624,162,17.75,89.99
1625,162,20.25,98.27
1626,163,1.75,11.95
1627,163,3.75,17.97
1628,163,5.75,28.67
1629,163,7.75,40.23
1630,163,9.75,56.64
1631,163,11.75,66.4
1632,163,13.75,77.5
1633,163,15.75,94.92
1634,163,17.75,106.01
1635,163,20.25,121.32
1636,164,1.75,9.45
1637,164,3.75,17.5
1638,164,5.9,26.4
1639,164,7.75,34.37
1640,164,9.75,46.09
1641,164,11.75,55.93
1642,164,13.75,71.17
1643,164,15.75,85.78
1644,164,17.75,100.17
1645,164,20.25,120.15
1646,165,1.75,11.41
1647,165,3.75,17.26
1648,165,5.75,23.9
1649,165,7.75,39.53
1650,165,9.75,48.51
1651,165,11.75,56.79
1652,165,13.75,65
1653,165,15.75,73.04
1654,165,17.75,81.71
1655,165,20.25,90.38
1656,166,1.75,12.11
1657,166,3.75,15.94
1658,166,5.75,25.47
1659,166,7.75,38.2
1660,166,9.75,47.11
1661,166,11.75,55.93
1662,166,13.75,63.43
1663,166,15.75,72.89
1664,166,17.75,79.76
1665,166,20.25,89.76
1666,166,21.75,94.21
1667,166,23.75,99.68
1668,166,25.75,105.15
1669,166,27.75,109.76
1670,166,30.25,115.23
1671,167,1.75,9.45
1672,167,3.75,17.42
1673,167,5.75,25.31
1674,167,7.75,34.22
1675,167,9.75,42.65
1676,167,11.75,51.17
1677,167,13.75,59.68
1678,167,15.75,67.26
1679,167,17.75,75.46
1680,167,20.25,81.87
1681,168,1.75,10.16
1682,168,3.75,17.97
1683,168,5.75,31.01
1684,168,9.75,44.45
1685,168,11.75,50.78
1686,169,1.75,11.41
1687,169,3.75,19.53
1688,169,5.75,34.45
1689,169,7.75,47.58
1690,169,9.75,55.39
1691,169,11.75,68.82
1692,169,13.75,76.48
1693,169,15.75,83.04
1694,169,17.75,89.99
1695,169,20.25,98.98
1696,170,1.75,11.25
1697,170,3.75,15.7
1698,170,5.75,26.4
1699,170,7.75,37.34
1700,170,9.75,44.53
1701,170,11.75,52.89
1702,170,13.75,61.87
1703,170,15.75,72.26
1704,170,17.75,83.82
1705,170,20.25,98.82
1706,171,1.75,12.73
1707,171,3.75,17.42
1708,171,5.75,33.98
1709,171,7.75,42.26
1710,171,9.75,50.78
1711,171,11.75,62.5
1712,171,13.75,73.67
1713,171,15.75,79.6
1714,171,17.75,86.48
1715,171,20.25,93.82
1716,172,1.75,7.81
1717,172,3.75,19.92
1718,172,5.75,32.58
1719,172,9.75,50.07
1720,172,11.75,60.15
1721,172,13.75,67.65
1722,172,15.75,74.6
1723,172,17.75,81.87
1724,172,20.25,90.93
1725,173,1.75,12.11
1726,173,3.75,17.5
1727,173,5.75,24.22
1728,173,7.75,35.54
1729,173,9.75,44.92
1730,173,11.75,54.92
1731,173,13.75,64.61
1732,173,15.75,72.26
1733,173,17.75,81.48
1734,173,20.25,92.26
1735,174,1.75,8.59
1736,174,3.75,16.41
1737,174,5.75,31.09
1738,174,7.75,39.76
1739,174,9.75,47.58
1740,174,11.9,52.34
1741,174,13.75,58.28
1742,174,15.75,64.76
1743,174,17.75,71.71
1744,174,19.85,78.28
1745,175,1.75,10.16
1746,175,3.75,16.8
1747,175,5.75,26.8
1748,175,7.75,37.03
1749,175,9.75,48.04
1750,175,11.75,57.65
1751,175,13.75,63.67
1752,175,15.75,68.28
1753,175,17.75,73.82
1754,175,20.25,81.87
1755,176,1.75,12.58
1756,176,3.75,22.89
1757,176,5.75,47.58
1758,176,7.75,54.76
1759,176,9.75,64.61
1760,176,11.75,71.71
1761,176,13.75,80.39
1762,176,15.75,86.64
1763,176,17.75,94.13
1764,176,19.85,100.93
1765,177,1.75,10.16
1766,177,3.75,13.83
1767,177,5.75,23.51
1768,177,7.75,43.83
1769,177,9.75,50.23
1770,177,11.75,55.62
1771,177,15.75,70.54
1772,177,17.75,78.98
1773,177,20.25,90.38
1774,178,1.75,13.05
1775,178,3.75,19.69
1776,178,5.75,25.94
1777,178,7.75,35.15
1778,178,9.75,47.11
1779,178,11.75,54.92
1780,178,13.75,63.67
1781,178,15.75,71.95
1782,178,17.75,79.6
1783,178,20.25,89.37
1784,179,1.75,11.72
1785,179,3.75,21.01
1786,179,5.75,26.01
1787,179,7.75,39.06
1788,179,9.75,46.01
1789,179,11.75,52.73
1790,179,13.75,60.31
1791,179,15.75,68.04
1792,179,17.75,74.6
1793,179,20.25,86.71
1794,180,1.75,12.58
1795,180,3.75,21.25
1796,180,5.75,37.97
1797,180,7.75,46.64
1798,180,9.75,56.79
1799,180,11.75,66.79
1800,180,13.8,75
1801,180,15.75,82.1
1802,180,17.75,89.76
1803,180,20.25,101.01
1804,181,1.75,12.81
1805,181,3.75,23.05
1806,181,5.75,38.59
1807,181,7.75,55.47
1808,181,9.75,64.53
1809,181,11.75,72.65
1810,181,13.8,80.54
1811,181,15.75,87.89
1812,181,17.75,94.76
1813,181,20.25,104.6
1814,182,1.75,10.94
1815,182,3.75,16.09
1816,182,5.75,24.61
1817,182,7.75,38.9
1818,182,9.75,60.15
1819,182,11.75,73.82
1820,182,13.75,82.26
1821,182,15.8,88.67
1822,182,17.75,95.07
1823,182,19.95,104.52
1824,183,1.75,11.87
1825,183,3.75,19.92
1826,183,5.75,31.09
1827,183,7.75,49.53
1828,183,9.75,60.46
1829,183,11.75,71.48
1830,183,13.75,83.67
1831,183,15.8,97.26
1832,183,17.75,109.37
1833,183,20.05,123.43
1834,184,1.75,10.7
1835,184,3.75,18.75
1836,184,5.75,28.12
1837,184,7.75,37.26
1838,184,9.75,45.31
1839,184,13.75,58.9
1840,185,1.75,12.73
1841,185,3.75,21.09
1842,185,5.75,30.39
1843,185,7.75,43.51
1844,185,9.75,52.65
1845,185,11.75,59.68
1846,185,13.75,64.61
1847,185,15.75,70
1848,185,17.8,78.2
1849,185,20.05,88.04
1850,186,1.75,12.26
1851,186,3.75,19.69
1852,186,5.75,29.92
1853,186,7.75,40.39
1854,186,9.75,49.37
1855,186,11.75,56.48
1856,186,13.75,63.28
1857,186,15.75,70.54
1858,186,17.8,78.67
1859,186,20.15,86.87
1860,187,1.75,10.16
1861,187,3.75,17.03
1862,187,5.75,26.87
1863,187,7.75,37.11
1864,187,9.75,46.95
1865,187,11.75,58.98
1866,187,13.75,63.98
1867,187,15.75,70.39
1868,187,17.75,76.71
1869,187,19.95,82.89
1870,188,1.75,10.55
1871,188,3.75,16.09
1872,188,5.75,27.03
1873,188,7.75,39.29
1874,188,9.75,51.09
1875,188,11.75,57.11
1876,188,13.75,66.32
1877,188,15.75,75
1878,188,17.75,81.24
1879,188,19.75,84.92
1880,189,1.75,11.25
1881,189,3.75,17.97
1882,189,5.75,33.75
1883,189,7.75,40.7
1884,189,9.75,43.98
1885,189,11.75,47.11
1886,189,13.75,50.31
1887,189,15.75,53.36
1888,189,17.75,57.65
1889,189,19.85,62.11
1890,190,1.75,10.94
1891,190,3.75,17.42
1892,190,5.75,27.5
1893,190,7.75,42.42
1894,190,9.75,48.98
1895,190,11.75,53.43
1896,190,13.75,58.98
1897,190,15.75,63.28
1898,190,17.75,67.03
1899,190,20.25,72.96
1900,191,1.75,8.98
1901,191,3.75,15.23
1902,191,5.75,27.58
1903,191,7.75,40.39
1904,191,9.75,47.65
1905,191,11.75,52.89
1906,191,13.75,57.11
1907,191,15.75,61.17
1908,191,17.75,67.11
1909,191,20.25,71.87
1910,192,1.75,8.44
1911,192,3.75,17.34
1912,192,5.75,25.31
1913,192,7.8,38.2
1914,192,9.75,49.22
1915,192,11.75,57.65
1916,192,13.75,64.84
1917,192,15.75,75
1918,192,17.75,78.43
1919,192,19.75,83.12
1920,193,1.75,10.7
1921,193,3.75,18.36
1922,193,5.75,25.23
1923,193,7.75,40.15
1924,193,9.75,47.34
1925,193,11.75,52.5
1926,193,13.75,58.98
1927,193,15.75,63.82
1928,193,17.75,68.28
1929,193,20.25,73.28
1930,194,1.75,9.84
1931,194,3.75,15.7
1932,194,5.75,29.14
1933,194,7.8,42.97
1934,194,9.75,51.56
1935,194,11.75,58.43
1936,194,13.75,67.89
1937,194,15.75,73.82
1938,194,17.75,79.76
1939,194,19.75,85.78
1940,195,1.75,11.48
1941,195,3.75,25.31
1942,195,5.75,39.84
1943,195,7.75,49.84
1944,195,9.75,54.92
1945,195,11.75,59.61
1946,195,13.75,63.28
1947,195,15.15,67.26
1948,196,1.75,12.26
1949,196,3.75,21.09
1950,196,5.75,27.73
1951,196,7.75,44.06
1952,196,9.75,52.73
1953,196,11.75,59.92
1954,196,13.75,65.7
1955,196,15.75,73.82
1956,196,17.75,82.26
1957,196,19.95,89.99
1958,197,1.75,12.26
1959,197,3.75,20.62
1960,197,5.75,34.14
1961,197,7.75,46.25
1962,197,9.75,60.46
1963,197,11.75,70.78
1964,198,18.85,84.99
1965,199,1.75,12.5
1966,199,3.75,19.22
1967,199,5.75,29.76
1968,199,7.75,44.22
1969,199,9.75,57.65
1970,199,11.75,66.87
1971,199,13.75,82.49
1972,199,15.75,91.87
1973,199,17.75,94.76
1974,199,19.95,98.43
1975,200,1.75,10.7
1976,200,3.75,18.59
1977,200,5.75,29.92
1978,200,7.75,41.09
1979,200,9.75,54.76
1980,200,11.75,63.28
1981,200,13.75,70.78
1982,200,15.75,82.26
1983,200,17.75,93.67
1984,200,19.75,100.93
1985,201,1.75,11.17
1986,201,3.75,18.12
1987,201,5.75,31.25
1988,201,7.75,42.42
1989,201,9.75,55.15
1990,201,11.75,67.26
1991,201,13.75,71.32
1992,201,15.75,75.54
1993,201,17.75,79.76
1994,201,19.75,84.37
1995,202,1.75,11.95
1996,202,3.75,16.64
1997,202,5.75,28.59
1998,202,7.75,42.26
1999,202,9.75,53.28
2000,202,11.75,61.87
2001,202,13.75,68.28
2002,202,15.75,72.65
2003,202,17.75,79.21
2004,202,19.75,83.43
2005,203,1.75,13.44
2006,203,3.75,23.05
2007,203,5.75,35.47
2008,203,7.75,46.01
2009,203,9.75,57.89
2010,203,11.75,70.39
2011,203,13.75,78.43
2012,203,15.75,88.28
2013,203,17.75,98.82
2014,203,19.85,106.01
2015,204,1.75,10.39
2016,204,3.75,20.08
2017,204,5.75,32.03
2018,204,7.75,40.62
2019,204,9.75,54.22
2020,204,11.75,66.87
2021,204,13.75,77.5
2022,204,15.75,87.1
2023,204,17.75,93.28
2024,204,19.95,97.1
2025,205,1.8,10.7
2026,205,3.75,17.66
2027,205,5.75,26.8
2028,205,7.75,39.53
2029,205,19.75,80.15
2030,206,1.75,10.94
2031,206,3.75,18.51
2032,206,5.75,32.89
2033,206,7.75,44.29
2034,206,9.75,55.78
2035,206,11.75,68.43
2036,206,13.8,78.04
2037,206,15.75,82.89
2038,206,17.75,93.04
2039,206,19.75,101.48
2040,207,1.75,9.92
2041,207,3.75,21.33
2042,207,5.75,35.31
2043,207,7.75,47.58
2044,207,9.75,59.61
2045,207,11.75,73.82
2046,207,13.75,87.65
2047,207,15.75,93.67
2048,207,17.75,99.99
2049,207,18.95,103.12
2050,208,1.75,10.55
2051,208,3.75,20.31
2052,208,5.75,30.39
2053,208,7.75,44.29
2054,208,9.75,55.47
2055,208,11.75,64.21
2056,208,13.75,72.65
2057,208,15.75,84.21
2058,208,17.75,91.71
2059,208,19.75,96.87
2060,209,1.75,11.41
2061,209,3.75,20.62
2062,209,5.75,31.01
2063,209,7.75,42.18
2064,209,9.75,54.29
2065,209,11.75,61.87
2066,209,13.75,69.6
2067,209,15.75,76.17
2068,209,17.75,82.1
2069,209,19.95,88.28
2070,210,1.75,9.69
2071,210,3.75,17.97
2072,210,5.75,28.83
2073,210,7.75,37.97
2074,210,9.75,48.2
2075,210,11.75,61.48
2076,210,13.75,74.76
2077,210,15.75,85.93
2078,210,17.75,94.6
2079,210,19.75,102.1
2080,211,1.75,11.01
2081,211,3.75,19.06
2082,211,5.75,31.09
2083,211,7.75,43.51
2084,211,9.75,55.78
2085,211,11.75,66.71
2086,211,13.75,78.04
2087,211,15.75,85.39
2088,211,17.75,89.99
2089,211,19.85,94.6
2090,212,1.75,13.44
2091,212,3.75,19.76
2092,212,5.75,30.39
2093,212,7.75,45.08
2094,212,9.75,56.95
2095,212,11.75,70.39
2096,212,13.75,79.99
2097,212,15.75,91.71
2098,212,17.75,96.87
2099,212,19.85,109.13
2100,213,1.75,11.72
2101,213,3.75,18.12
2102,213,5.75,29.45
2103,213,7.75,40.15
2104,213,9.75,55.39
2105,213,11.75,63.59
2106,213,13.75,73.04
2107,213,15.75,80.54
2108,213,17.75,86.87
2109,213,19.95,91.87
2110,214,1.75,9.92
2111,214,3.75,20.55
2112,214,5.75,31.48
2113,214,7.75,42.42
2114,214,9.75,52.34
2115,214,11.75,66.17
2116,214,13.75,77.1
2117,214,15.75,84.76
2118,214,17.75,89.37
2119,214,19.85,93.82
2120,215,1.75,10.78
2121,215,3.75,18.75
2122,215,5.75,28.83
2123,215,7.75,39.53
2124,215,9.75,48.51
2125,215,11.75,57.65
2126,215,13.75,70.39
2127,215,15.75,79.99
2128,215,17.75,85.15
2129,215,19.95,90.54
2130,216,1.75,11.72
2131,216,3.75,17.5
2132,216,5.75,27.34
2133,216,7.75,36.4
2134,216,9.75,46.25
2135,216,11.8,59.76
2136,216,13.75,72.89
2137,216,15.75,81.48
2138,216,16.75,85.93
2139,217,1.75,13.83
2140,217,3.75,19.76
2141,217,5.75,31.09
2142,217,7.75,45.31
2143,217,9.75,53.67
2144,217,11.75,63.98
2145,217,13.75,73.82
2146,217,15.75,77.65
2147,217,17.75,81.48
2148,217,19.75,86.87
2149,218,1.75,10.39
2150,218,3.75,20.55
2151,218,5.75,28.59
2152,218,7.75,41.09
2153,218,9.75,52.11
2154,218,11.75,61.25
2155,218,13.75,66.87
2156,218,15.75,73.82
2157,218,17.9,82.26
2158,218,19.75,87.1
2159,219,1.75,12.34
2160,219,3.75,22.81
2161,219,5.75,34.22
2162,219,7.75,45.15
2163,219,9.75,55.23
2164,219,11.75,65.15
2165,219,13.75,74.21
2166,219,15.75,85.39
2167,219,17.75,92.88
2168,219,19.85,98.27
2169,220,1.75,12.97
2170,220,3.75,28.12
2171,220,5.75,37.26
2172,220,7.75,44.53
2173,220,9.75,53.59
2174,220,11.75,64.21
2175,220,13.75,78.82
2176,220,15.75,89.6
2177,220,17.75,95.38
2178,220,19.85,104.52
2179,221,1.75,13.28
2180,221,3.75,22.34
2181,221,5.75,42.65
2182,221,7.75,54.22
2183,221,9.75,65.93
2184,221,11.75,75.93
2185,221,13.75,85.54
2186,221,15.75,94.37
2187,221,17.75,100.93
2188,221,19.85,106.95
2189,222,1.75,15.39
2190,222,3.75,25.55
2191,222,5.75,38.59
2192,222,7.75,46.95
2193,222,9.75,51.79
2194,222,11.75,57.11
2195,222,13.75,60.46
2196,222,15.75,65.07
2197,222,17.75,69.06
2198,222,19.85,73.51
